"ID","NEWSCODE","PUBLISHTIME","PUBLISHDATE","COMPCODE","INDEXCODE","INDEXTYPE","IMPSCORE","ISVALID","TMSTAMP","ENTRYDATE","ENTRYTIME","NEWSCODEHD","DATA_DOWNLOAD_TIME"
"3318056","20200715030029566218","2020/7/15 15:37:15","20200715","80383403","514103","514","-1","1","0000000104CD4F2C","2020/7/15","23:35:04","20200715030001337929",""
"3318057","20200715030029566309","2020/7/15 15:32:15","20200715","80592246","590100","590","0","1","0000000104CD4F2D","2020/7/15","23:35:04","20200715030001337942",""
"3318058","20200715030029566309","2020/7/15 15:32:15","20200715","80592246","514103","514","-1","1","0000000104CD4F2E","2020/7/15","23:35:04","20200715030001337942",""
"3318059","20200715030029571769","2020/7/15 17:11:34","20200715","82551296","519102","519","-3","1","0000000104CD4F2F","2020/7/15","23:35:04","20200715030001338722",""
"3318060","20200715030029571209","2020/7/15 19:48:17","20200715","80195379","519101","519","-2","1","0000000104CD4F30","2020/7/15","23:35:04","20200715030001338642",""
"3305804","20200713020102004218","2020/7/13 17:17:00","20200713","80080285","514110","514","-1","1","000000010461177C","2020/7/13","18:03:03","20200713020011686215",""
"3305805","20200713020102004155","2020/7/13 17:22:00","20200713","80137753","514104","514","-1","1","000000010460D358","2020/7/13","17:52:03","20200713020011686206",""
"3305806","20200713020102004127","2020/7/13 16:37:00","20200713","80165099","513109","513","-1","1","000000010460D35C","2020/7/13","17:52:03","20200713020011686202",""
"3305807","20200713020102004127","2020/7/13 16:37:00","20200713","80188427","513109","513","0","1","000000010460D35F","2020/7/13","17:52:03","20200713020011686202",""
"3305808","20200713020102004127","2020/7/13 16:37:00","20200713","80382785","513109","513","-1","1","000000010460D36C","2020/7/13","17:52:03","20200713020011686202",""
"3305809","20200713020102004092","2020/7/13 17:40:00","20200713","80302206","513109","513","0","1","0000000104611788","2020/7/13","18:03:03","20200713020011686197",""
"3305810","20200713020102004092","2020/7/13 17:40:00","20200713","80530146","513109","513","-1","1","0000000104611789","2020/7/13","18:03:03","20200713020011686197",""
"3305811","20200713020102004225","2020/7/13 17:44:00","20200713","10000183","511100","511","0","1","000000010461178E","2020/7/13","18:03:03","20200713020011686216",""
"3305812","20200713020102004190","2020/7/13 17:43:00","20200713","10001430","512100","512","-2","1","0000000104611791","2020/7/13","18:03:03","20200713020011686211",""
"3305813","20200713020102004239","2020/7/13","20200713","80484524","513123","513","-1","1","0000000104611793","2020/7/13","18:03:03","20200713020011686218",""
"3305756","20200713020102003952","2020/7/13 16:07:00","20200713","10001995","511104","511","0","1","000000010460D40E","2020/7/13","17:52:03","20200713020011686177",""
"3305773","20200713020102004113","2020/7/13 16:25:00","20200713","80590675","513107","513","-3","1","000000010460D415","2020/7/13","17:52:03","20200713020011686200",""
"3305739","20200713020102003798","2020/7/13 17:10:00","20200713","80328635","511102","511","-1","1","000000010460D417","2020/7/13","17:52:03","20200713020011686155",""
"3305757","20200713020102004001","2020/7/13 17:10:00","20200713","80092297","514110","514","0","1","000000010460D418","2020/7/13","17:52:03","20200713020011686184",""
"3305758","20200713020102004008","2020/7/13 16:51:00","20200713","10001020","512112","512","-1","1","000000010460D419","2020/7/13","17:52:03","20200713020011686185",""
"3305759","20200713020102003917","2020/7/13 17:17:00","20200713","80071744","511102","511","0","1","000000010460D41B","2020/7/13","17:52:03","20200713020011686172",""
"3305740","20200713020102003756","2020/7/13 17:26:00","20200713","80094675","518100","518","-1","1","000000010460D41D","2020/7/13","17:52:03","20200713020011686149",""
"3305741","20200713020102003756","2020/7/13 17:26:00","20200713","80096292","518100","518","-1","1","000000010460D41E","2020/7/13","17:52:03","20200713020011686149",""
"3305742","20200713020102003756","2020/7/13 17:26:00","20200713","80152306","518100","518","-1","1","000000010460D41F","2020/7/13","17:52:03","20200713020011686149",""
"3305743","20200713020102003756","2020/7/13 17:26:00","20200713","80305295","518100","518","-1","1","000000010460D420","2020/7/13","17:52:03","20200713020011686149",""
"3305744","20200713020102003756","2020/7/13 17:26:00","20200713","80305301","518100","518","-1","1","000000010460D421","2020/7/13","17:52:03","20200713020011686149",""
"3305745","20200713020102003756","2020/7/13 17:26:00","20200713","80405794","518100","518","-1","1","000000010460D422","2020/7/13","17:52:03","20200713020011686149",""
"3305746","20200713020102003756","2020/7/13 17:26:00","20200713","80468808","518100","518","-1","1","000000010460D423","2020/7/13","17:52:03","20200713020011686149",""
"3305747","20200713020102003637","2020/7/13 17:15:00","20200713","80195724","513108","513","0","1","000000010460D427","2020/7/13","17:52:03","20200713020011686132",""
"3305748","20200713020102003637","2020/7/13 17:15:00","20200713","80265057","514110","514","-2","1","000000010460D428","2020/7/13","17:52:03","20200713020011686132",""
"3305749","20200713020102003637","2020/7/13 17:15:00","20200713","81296781","520107","520","-1","1","000000010460D429","2020/7/13","17:52:03","20200713020011686132",""
"3305750","20200713020102003770","2020/7/13 17:33:00","20200713","80149028","512100","512","-1","1","000000010460D42B","2020/7/13","17:52:03","20200713020011686151",""
"3305751","20200713020102003770","2020/7/13 17:33:00","20200713","80973349","512100","512","-2","1","000000010460D42C","2020/7/13","17:52:03","20200713020011686151",""
"3305737","20200713020102003651","2020/7/13 17:29:00","20200713","80400808","519102","519","-1","1","000000010460D42D","2020/7/13","17:52:03","20200713020011686134",""
"3305760","20200713020102004029","2020/7/13 17:37:00","20200713","80284788","513128","513","0","1","000000010460D42E","2020/7/13","17:52:03","20200713020011686188",""
"3305752","20200713020102003840","2020/7/13 17:36:00","20200713","80020122","518102","518","-1","1","000000010460D42F","2020/7/13","17:52:03","20200713020011686161",""
"3305753","20200713020102003840","2020/7/13 17:36:00","20200713","80500241","518102","518","-1","1","000000010460D430","2020/7/13","17:52:03","20200713020011686161",""
"3305774","20200713020102004085","2020/7/13 17:39:00","20200713","80198546","519100","519","-2","1","000000010460D431","2020/7/13","17:52:03","20200713020011686196",""
"3305775","20200713020102004085","2020/7/13 17:39:00","20200713","82547893","513108","513","-1","1","000000010460D432","2020/7/13","17:52:03","20200713020011686196",""
"3305776","20200713020102004085","2020/7/13 17:39:00","20200713","82547894","513108","513","-1","1","000000010460D433","2020/7/13","17:52:03","20200713020011686196",""
"3305738","20200713020102003819","2020/7/13 17:28:00","20200713","80180101","511102","511","0","1","000000010460D434","2020/7/13","17:52:03","20200713020011686158",""
"3305754","20200713020102003826","2020/7/13 17:29:00","20200713","80185189","511102","511","0","1","000000010460D436","2020/7/13","17:52:03","20200713020011686159",""
"3305755","20200713020102003889","2020/7/13 17:16:00","20200713","10001275","511102","511","0","1","000000010460D437","2020/7/13","17:52:03","20200713020011686168",""
"3305777","20200713020102003924","2020/7/13 17:19:00","20200713","80135780","512103","512","-1","1","000000010460D438","2020/7/13","17:52:03","20200713020011686173",""
"3305761","20200713020102003931","2020/7/13 17:36:00","20200713","10002553","510101","510","-2","1","000000010460D439","2020/7/13","17:52:03","20200713020011686174",""
"3305762","20200713020102003896","2020/7/13 17:31:00","20200713","10001409","512100","512","-2","1","000000010460D43A","2020/7/13","17:52:03","20200713020011686169",""
"3305765","20200713020102004036","2020/7/13 14:35:00","20200713","10000351","514103","514","0","1","000000010460D43C","2020/7/13","17:52:03","20200713020011686189",""
"3305766","20200713020102004036","2020/7/13 14:35:00","20200713","80065504","520107","520","0","1","000000010460D43D","2020/7/13","17:52:03","20200713020011686189",""
"3305767","20200713020102004036","2020/7/13 14:35:00","20200713","80073394","520107","520","0","1","000000010460D43E","2020/7/13","17:52:03","20200713020011686189",""
"3305768","20200713020102004036","2020/7/13 14:35:00","20200713","80161745","520107","520","0","1","000000010460D43F","2020/7/13","17:52:03","20200713020011686189",""
"3305769","20200713020102004036","2020/7/13 14:35:00","20200713","80352605","520107","520","0","1","000000010460D440","2020/7/13","17:52:03","20200713020011686189",""
"3305770","20200713020102004036","2020/7/13 14:35:00","20200713","80963864","514103","514","0","1","000000010460D441","2020/7/13","17:52:03","20200713020011686189",""
"3305771","20200713020102004036","2020/7/13 14:35:00","20200713","80998916","514103","514","0","1","000000010460D442","2020/7/13","17:52:03","20200713020011686189",""
"3305772","20200713020102004064","2020/7/13 17:28:00","20200713","80097364","511102","511","0","1","000000010460D443","2020/7/13","17:52:03","20200713020011686193",""
"3305763","20200713020102003903","2020/7/13 17:40:00","20200713","10000887","512100","512","-2","1","000000010460D444","2020/7/13","17:52:03","20200713020011686170",""
"3305764","20200713020102003910","2020/7/13 17:44:00","20200713","80158384","519101","519","-1","1","0000000104618472","2020/7/13","18:12:24","20200713020011686171",""
"3305778","20200713020102004099","2020/7/13 17:38:00","20200713","80966613","512100","512","-1","1","000000010460D446","2020/7/13","17:52:03","20200713020011686198",""
"3305814","20200713020102004260","2020/7/13 16:13:00","20200713","80310238","513128","513","-1","1","0000000104611774","2020/7/13","18:03:03","20200713020011686221",""
"3307484","20200713020102019954","2020/7/13 21:22:00","20200713","80198819","514102","514","-1","1","00000001046AFE99","2020/7/13","22:22:52","20200713020011688463",""
"3307485","20200713020102020038","2020/7/13 21:26:00","20200713","80200060","511103","511","-1","1","00000001046AFE9A","2020/7/13","22:22:52","20200713020011688475",""
"3307486","20200713020102019968","2020/7/13 21:57:00","20200713","80137171","519101","519","-1","1","00000001046AFEA5","2020/7/13","22:22:52","20200713020011688465",""
"3307487","20200713020102020059","2020/7/13 22:05:00","20200713","10001409","512100","512","-2","1","00000001046AFEA7","2020/7/13","22:22:52","20200713020011688478",""
"3307488","20200713020102020066","2020/7/13 22:07:00","20200713","10000183","511103","511","-2","1","00000001046AFEAB","2020/7/13","22:22:52","20200713020011688479",""
"3307489","20200713020102020080","2020/7/13 22:08:00","20200713","80010870","512100","512","-2","1","00000001046AFEAD","2020/7/13","22:22:52","20200713020011688481",""
"3311105","20200714020102072497","2020/7/14 18:44:00","20200714","80062594","513123","513","-1","1","000000010492D0EA","2020/7/14","19:03:37","20200714020011695969",""
"3311129","20200714020102072791","2020/7/14 18:07:00","20200714","10000776","511103","511","0","1","000000010492D0EB","2020/7/14","19:03:37","20200714020011696011",""
"3311133","20200714020102072721","2020/7/14 18:01:00","20200714","81129704","512100","512","-2","1","000000010492D0EC","2020/7/14","19:03:37","20200714020011696001",""
"3311123","20200714020102072602","2020/7/14 17:09:00","20200714","80305295","518102","518","-1","1","000000010492D0ED","2020/7/14","19:03:37","20200714020011695984",""
"3311122","20200714020102072602","2020/7/14 17:09:00","20200714","80096292","518102","518","-1","1","000000010492D0EE","2020/7/14","19:03:37","20200714020011695984",""
"3311121","20200714020102072714","2020/7/14 18:44:00","20200714","80198934","512100","512","-2","1","000000010492D0EF","2020/7/14","19:03:37","20200714020011696000",""
"3311104","20200714020102072350","2020/7/14 18:41:00","20200714","80305196","519102","519","0","1","000000010492D0F0","2020/7/14","19:03:37","20200714020011695948",""
"3311120","20200714020102072707","2020/7/14 17:56:00","20200714","10001135","512100","512","-2","1","000000010492D0F1","2020/7/14","19:03:37","20200714020011695999",""
"3311119","20200714020102072700","2020/7/14 18:35:00","20200714","80166376","511100","511","-2","1","000000010492D0F3","2020/7/14","19:03:37","20200714020011695998",""
"3311117","20200714020102072686","2020/7/14 18:40:00","20200714","80133692","512100","512","-2","1","000000010492D0F5","2020/7/14","19:03:37","20200714020011695996",""
"3311116","20200714020102072588","2020/7/14 17:27:00","20200714","80198747","512100","512","-2","1","000000010492D0F6","2020/7/14","19:03:37","20200714020011695982",""
"3311115","20200714020102072679","2020/7/14 18:15:00","20200714","80190739","512100","512","-1","1","000000010492D0F7","2020/7/14","19:03:37","20200714020011695995",""
"3311114","20200714020102072672","2020/7/14 18:39:00","20200714","80080284","512100","512","-1","1","000000010492D0F8","2020/7/14","19:03:37","20200714020011695994",""
"3311113","20200714020102072581","2020/7/14 18:37:00","20200714","80091307","512100","512","-2","1","000000010492D0F9","2020/7/14","19:03:37","20200714020011695981",""
"3311103","20200714020102072483","2020/7/14 13:56:00","20200714","80459631","520107","520","0","1","000000010492D0FA","2020/7/14","19:03:37","20200714020011695967",""
"3311102","20200714020102072483","2020/7/14 13:56:00","20200714","80015132","514103","514","-1","1","000000010492D0FB","2020/7/14","19:03:37","20200714020011695967",""
"3311134","20200714020102072826","2020/7/14 18:00:00","20200714","80192953","514110","514","-1","1","000000010492D101","2020/7/14","19:03:37","20200714020011696016",""
"3311112","20200714020102072658","2020/7/14 18:22:00","20200714","10000652","512100","512","-1","1","000000010492D104","2020/7/14","19:03:37","20200714020011695992",""
"3311101","20200714020102072567","2020/7/14 17:52:00","20200714","80097448","512100","512","-2","1","000000010492D105","2020/7/14","19:03:37","20200714020011695979",""
"3311111","20200714020102072560","2020/7/14 17:48:00","20200714","80179247","512100","512","-2","1","000000010492D107","2020/7/14","19:03:37","20200714020011695978",""
"3311132","20200714020102072812","2020/7/14 18:10:00","20200714","80280000","513128","513","-2","1","000000010492D109","2020/7/14","19:03:37","20200714020011696014",""
